State,Institute,Institute Type,Course,Quota,Hosp Beds,Course Fee,Stipend Year 1,Stipend Year 2,Stipend Year 3,Bond,Bond Penalty
Telangana,"SVS Medical College, Mehboobnagar",Private,MS OBG,TS MQ: MQ3 (Inst),700,7200000,58289,61528,64767,1 years,2000000
Telangana,"SVS Medical College, Mehboobnagar",Private,MS OPHTHALMOLOGY,TS CQ: NS-Local,700,750000,58289,61528,64767,1 years,2000000
Telangana,"SVS Medical College, Mehboobnagar",Private,MS OPHTHALMOLOGY,TS CQ: NS-UR,700,750000,58289,61528,64767,1 years,2000000
Telangana,"SVS Medical College, Mehboobnagar",Private,MS OPHTHALMOLOGY,TS MQ: MQ1 (Open),700,2400000,58289,61528,64767,1 years,2000000
Telangana,"SVS Medical College, Mehboobnagar",Private,MS OPHTHALMOLOGY,TS MQ: MQ2 (NRI),700,7200000,58289,61528,64767,1 years,2000000
Telangana,"SVS Medical College, Mehboobnagar",Private,MS OPHTHALMOLOGY,TS MQ: MQ3 (Inst),700,7200000,58289,61528,64767,1 years,2000000
Telangana,"SVS Medical College, Mehboobnagar",Private,MS ORTHOPAEDICS,TS CQ: InSer-Local,700,750000,58289,61528,64767,1 years,2000000
Telangana,"SVS Medical College, Mehboobnagar",Private,MS ORTHOPAEDICS,TS CQ: NS-Local,700,750000,58289,61528,64767,1 years,2000000
Telangana,"SVS Medical College, Mehboobnagar",Private,MS ORTHOPAEDICS,TS CQ: NS-UR,700,750000,58289,61528,64767,1 years,2000000
Telangana,"SVS Medical College, Mehboobnagar",Private,MS ORTHOPAEDICS,TS MQ: MQ1 (Open),700,2400000,58289,61528,64767,1 years,2000000
Telangana,"SVS Medical College, Mehboobnagar",Private,MS ORTHOPAEDICS,TS MQ: MQ2 (NRI),700,7200000,58289,61528,64767,1 years,2000000
Telangana,"SVS Medical College, Mehboobnagar",Private,MS ORTHOPAEDICS,TS MQ: MQ3 (Inst),700,7200000,58289,61528,64767,1 years,2000000
Tamil Nadu,"Swamy Vivekanandha Medical College Hospital & Research Institute, Tiruchengode",Private,MD ANATOMY,TN PC: Govt Quota,700,300000,0,0,0,0 years,0
Tamil Nadu,"Swamy Vivekanandha Medical College Hospital & Research Institute, Tiruchengode",Private,MD BIOCHEMISTRY,TN PC: Govt Quota,700,300000,0,0,0,0 years,0
Tamil Nadu,"Tagore Medical College & Hospital, Chennai",Private,MD ANAESTHESIOLOGY,TN Mngmt: Open,818,1550000,37000,40000,43000,0 years,0
Tamil Nadu,"Tagore Medical College & Hospital, Chennai",Private,MD ANAESTHESIOLOGY,TN PC: Govt Quota,818,350000,37000,40000,43000,0 years,0
Tamil Nadu,"Tagore Medical College & Hospital, Chennai",Private,MD COMMUNITY MEDICINE,TN Mngmt: Open,818,435000,37000,40000,43000,0 years,0
Tamil Nadu,"Tagore Medical College & Hospital, Chennai",Private,MD COMMUNITY MEDICINE,TN PC: Govt Quota,818,300000,37000,40000,43000,0 years,0
Tamil Nadu,"Tagore Medical College & Hospital, Chennai",Private,MD DERMATOLOGY,TN Mngmt: NRI,818,2600000,37000,40000,43000,0 years,0
Tamil Nadu,"Tagore Medical College & Hospital, Chennai",Private,MD DERMATOLOGY,TN PC: Govt Quota,818,350000,37000,40000,43000,0 years,0
Tamil Nadu,"Tagore Medical College & Hospital, Chennai",Private,MD GENERAL MEDICINE,TN Mngmt: NRI,818,2600000,37000,40000,43000,0 years,0
Tamil Nadu,"Tagore Medical College & Hospital, Chennai",Private,MD GENERAL MEDICINE,TN Mngmt: Open,818,1550000,37000,40000,43000,0 years,0
Tamil Nadu,"Tagore Medical College & Hospital, Chennai",Private,MD GENERAL MEDICINE,TN PC: Govt Quota,818,350000,37000,40000,43000,0 years,0
Tamil Nadu,"Tagore Medical College & Hospital, Chennai",Private,MD MICROBIOLOGY,TN Mngmt: Open,818,435000,37000,40000,43000,0 years,0
Tamil Nadu,"Tagore Medical College & Hospital, Chennai",Private,MD MICROBIOLOGY,TN PC: Govt Quota,818,300000,37000,40000,43000,0 years,0
Tamil Nadu,"Tagore Medical College & Hospital, Chennai",Private,MD PAEDIATRICS,TN Mngmt: NRI,818,2600000,37000,40000,43000,0 years,0
Tamil Nadu,"Tagore Medical College & Hospital, Chennai",Private,MD PAEDIATRICS,TN Mngmt: Open,818,1550000,37000,40000,43000,0 years,0
Tamil Nadu,"Tagore Medical College & Hospital, Chennai",Private,MD PAEDIATRICS,TN PC: Govt Quota,818,350000,37000,40000,43000,0 years,0
Tamil Nadu,"Tagore Medical College & Hospital, Chennai",Private,MD PATHOLOGY,TN Mngmt: Open,818,435000,37000,40000,43000,0 years,0
Tamil Nadu,"Tagore Medical College & Hospital, Chennai",Private,MD PATHOLOGY,TN PC: Govt Quota,818,300000,37000,40000,43000,0 years,0
Tamil Nadu,"Tagore Medical College & Hospital, Chennai",Private,MD PHARMACOLOGY,TN Mngmt: Open,818,435000,37000,40000,43000,0 years,0
Tamil Nadu,"Tagore Medical College & Hospital, Chennai",Private,MD PHARMACOLOGY,TN PC: Govt Quota,818,300000,37000,40000,43000,0 years,0
Tamil Nadu,"Tagore Medical College & Hospital, Chennai",Private,MD PULMONARY MEDICINE,TN Mngmt: Open,818,1550000,37000,40000,43000,0 years,0
Tamil Nadu,"Tagore Medical College & Hospital, Chennai",Private,MD PULMONARY MEDICINE,TN PC: Govt Quota,818,350000,37000,40000,43000,0 years,0
Tamil Nadu,"Tagore Medical College & Hospital, Chennai",Private,MD RADIODIAGNOSIS,TN Mngmt: NRI,818,2600000,37000,40000,43000,0 years,0
Tamil Nadu,"Tagore Medical College & Hospital, Chennai",Private,MD RADIODIAGNOSIS,TN PC: Govt Quota,818,350000,37000,40000,43000,0 years,0
Tamil Nadu,"Tagore Medical College & Hospital, Chennai",Private,MS ENT,TN Mngmt: Open,818,1550000,37000,40000,43000,0 years,0
Tamil Nadu,"Tagore Medical College & Hospital, Chennai",Private,MS ENT,TN PC: Govt Quota,818,350000,37000,40000,43000,0 years,0
Tamil Nadu,"Tagore Medical College & Hospital, Chennai",Private,MS GENERAL SURGERY,TN Mngmt: NRI,818,2600000,37000,40000,43000,0 years,0
Tamil Nadu,"Tagore Medical College & Hospital, Chennai",Private,MS GENERAL SURGERY,TN Mngmt: Open,818,1550000,37000,40000,43000,0 years,0
Tamil Nadu,"Tagore Medical College & Hospital, Chennai",Private,MS GENERAL SURGERY,TN PC: Govt Quota,818,350000,37000,40000,43000,0 years,0
Tamil Nadu,"Tagore Medical College & Hospital, Chennai",Private,MS OBG,TN Mngmt: NRI,818,2600000,37000,40000,43000,0 years,0
Tamil Nadu,"Tagore Medical College & Hospital, Chennai",Private,MS OBG,TN Mngmt: Open,818,1550000,37000,40000,43000,0 years,0
Tamil Nadu,"Tagore Medical College & Hospital, Chennai",Private,MS OBG,TN PC: Govt Quota,818,350000,37000,40000,43000,0 years,0
Tamil Nadu,"Tagore Medical College & Hospital, Chennai",Private,MS OPHTHALMOLOGY,TN Mngmt: Open,818,1550000,37000,40000,43000,0 years,0
Tamil Nadu,"Tagore Medical College & Hospital, Chennai",Private,MS OPHTHALMOLOGY,TN PC: Govt Quota,818,350000,37000,40000,43000,0 years,0
Tamil Nadu,"Tagore Medical College & Hospital, Chennai",Private,MS ORTHOPAEDICS,TN Mngmt: NRI,818,2600000,37000,40000,43000,0 years,0
Tamil Nadu,"Tagore Medical College & Hospital, Chennai",Private,MS ORTHOPAEDICS,TN Mngmt: Open,818,1550000,37000,40000,43000,0 years,0
Tamil Nadu,"Tagore Medical College & Hospital, Chennai",Private,MS ORTHOPAEDICS,TN PC: Govt Quota,818,350000,37000,40000,43000,0 years,0
Maharashtra,"Tata Memorial Centre, Mumbai",Govt,MD ANAESTHESIOLOGY,MH Govt Quota,614,105500,100800,103200,106800,1 years,2500000
Maharashtra,"Tata Memorial Centre, Mumbai",Govt,MD NUCLEAR MEDICINE,MH Govt Quota,614,105500,100800,103200,106800,1 years,2500000
Maharashtra,"Tata Memorial Centre, Mumbai",Govt,MD PALLIATIVE MEDICINE,MH Govt Quota,614,105500,100800,103200,106800,1 years,2500000
Maharashtra,"Tata Memorial Centre, Mumbai",Govt,MD PATHOLOGY,MH Govt Quota,614,105500,100800,103200,106800,1 years,2500000
Maharashtra,"Tata Memorial Centre, Mumbai",Govt,MD RADIODIAGNOSIS,MH Govt Quota,614,105500,100800,103200,106800,1 years,2500000
Maharashtra,"Tata Memorial Centre, Mumbai",Govt,MD RADIOTHERAPY,MH Govt Quota,614,105500,100800,103200,106800,1 years,2500000
Maharashtra,"Tata Memorial Centre, Mumbai",Govt,MD TRANSFUSION MEDICINE,MH Govt Quota,614,105500,100800,103200,106800,1 years,2500000
Maharashtra,"Terna Medical College, Navi Mumbai",Private,MD ANAESTHESIOLOGY,MH Govt Quota,700,900000,65000,65000,65000,0 years,0
Maharashtra,"Terna Medical College, Navi Mumbai",Private,MD ANAESTHESIOLOGY,MH NRI Quota,700,4500000,65000,65000,65000,0 years,0
Maharashtra,"Terna Medical College, Navi Mumbai",Private,MD ANAESTHESIOLOGY,MH PC: Mngmt Quota,700,3600000,65000,65000,65000,0 years,0
Maharashtra,"Terna Medical College, Navi Mumbai",Private,MD COMMUNITY MEDICINE,MH Govt Quota,700,900000,65000,65000,65000,0 years,0
Maharashtra,"Terna Medical College, Navi Mumbai",Private,MD COMMUNITY MEDICINE,MH PC: Mngmt Quota,700,900000,65000,65000,65000,0 years,0
Maharashtra,"Terna Medical College, Navi Mumbai",Private,MD PAEDIATRICS,MH Govt Quota,700,900000,65000,65000,65000,0 years,0
Maharashtra,"Terna Medical College, Navi Mumbai",Private,MD PAEDIATRICS,MH NRI Quota,700,4500000,65000,65000,65000,0 years,0
Maharashtra,"Terna Medical College, Navi Mumbai",Private,MD PAEDIATRICS,MH PC: Mngmt Quota,700,3600000,65000,65000,65000,0 years,0
Maharashtra,"Terna Medical College, Navi Mumbai",Private,MD PATHOLOGY,MH Govt Quota,700,900000,65000,65000,65000,0 years,0
Maharashtra,"Terna Medical College, Navi Mumbai",Private,MD PATHOLOGY,MH NRI Quota,700,4500000,65000,65000,65000,0 years,0
Maharashtra,"Terna Medical College, Navi Mumbai",Private,MD PATHOLOGY,MH PC: Mngmt Quota,700,3600000,65000,65000,65000,0 years,0
Maharashtra,"Terna Medical College, Navi Mumbai",Private,MD RADIODIAGNOSIS,MH Govt Quota,700,900000,65000,65000,65000,0 years,0
Maharashtra,"Terna Medical College, Navi Mumbai",Private,MD RADIODIAGNOSIS,MH NRI Quota,700,4500000,65000,65000,65000,0 years,0
Maharashtra,"Terna Medical College, Navi Mumbai",Private,MD RADIODIAGNOSIS,MH PC: Mngmt Quota,700,3600000,65000,65000,65000,0 years,0
Maharashtra,"Terna Medical College, Navi Mumbai",Private,MS GENERAL SURGERY,MH Govt Quota,700,900000,65000,65000,65000,0 years,0
Maharashtra,"Terna Medical College, Navi Mumbai",Private,MS GENERAL SURGERY,MH NRI Quota,700,4500000,65000,65000,65000,0 years,0
Maharashtra,"Terna Medical College, Navi Mumbai",Private,MS GENERAL SURGERY,MH PC: Mngmt Quota,700,3600000,65000,65000,65000,0 years,0
Maharashtra,"Terna Medical College, Navi Mumbai",Private,MS OBG,MH Govt Quota,700,900000,65000,65000,65000,0 years,0
Maharashtra,"Terna Medical College, Navi Mumbai",Private,MS OBG,MH NRI Quota,700,4500000,65000,65000,65000,0 years,0
Maharashtra,"Terna Medical College, Navi Mumbai",Private,MS OBG,MH PC: Mngmt Quota,700,3600000,65000,65000,65000,0 years,0
Tamil Nadu,"Thanjavur Medical College, Thanjavur",Govt,MD ANAESTHESIOLOGY,TN GC: Govt Quota,1090,50000,52450,53540,54640,2 years,4000000
Tamil Nadu,"Thanjavur Medical College, Thanjavur",Govt,MD ANATOMY,TN GC: Govt Quota,1090,50000,52450,53540,54640,2 years,4000000
Tamil Nadu,"Thanjavur Medical College, Thanjavur",Govt,MD BIOCHEMISTRY,TN GC: Govt Quota,1090,50000,52450,53540,54640,2 years,4000000
Tamil Nadu,"Thanjavur Medical College, Thanjavur",Govt,MD DERMATOLOGY,TN GC: Govt Quota,1090,50000,52450,53540,54640,2 years,4000000
Tamil Nadu,"Thanjavur Medical College, Thanjavur",Govt,MD EMERGENCY MEDICINE,TN GC: Govt Quota,1090,50000,52450,53540,54640,2 years,4000000
Tamil Nadu,"Thanjavur Medical College, Thanjavur",Govt,MD GENERAL MEDICINE,TN GC: Govt Quota,1090,50000,52450,53540,54640,2 years,4000000
Tamil Nadu,"Thanjavur Medical College, Thanjavur",Govt,MD MICROBIOLOGY,TN GC: Govt Quota,1090,50000,52450,53540,54640,2 years,4000000
Tamil Nadu,"Thanjavur Medical College, Thanjavur",Govt,MD PAEDIATRICS,TN GC: Govt Quota,1090,50000,52450,53540,54640,2 years,4000000
Tamil Nadu,"Thanjavur Medical College, Thanjavur",Govt,MD PATHOLOGY,TN GC: Govt Quota,1090,50000,52450,53540,54640,2 years,4000000
Tamil Nadu,"Thanjavur Medical College, Thanjavur",Govt,MD PHYSIOLOGY,TN GC: Govt Quota,1090,50000,52450,53540,54640,2 years,4000000
Tamil Nadu,"Thanjavur Medical College, Thanjavur",Govt,MD PSYCHIATRY,TN GC: Govt Quota,1090,50000,52450,53540,54640,2 years,4000000
Tamil Nadu,"Thanjavur Medical College, Thanjavur",Govt,MD PULMONARY MEDICINE,TN GC: Govt Quota,1090,50000,52450,53540,54640,2 years,4000000
Tamil Nadu,"Thanjavur Medical College, Thanjavur",Govt,MD RADIODIAGNOSIS,TN GC: Govt Quota,1090,50000,52450,53540,54640,2 years,4000000
Tamil Nadu,"Thanjavur Medical College, Thanjavur",Govt,MS ENT,TN GC: Govt Quota,1090,50000,52450,53540,54640,2 years,4000000
Tamil Nadu,"Thanjavur Medical College, Thanjavur",Govt,MS GENERAL SURGERY,TN GC: Govt Quota,1090,50000,52450,53540,54640,2 years,4000000
Tamil Nadu,"Thanjavur Medical College, Thanjavur",Govt,MS OBG,TN GC: Govt Quota,1090,50000,52450,53540,54640,2 years,4000000
Tamil Nadu,"Thanjavur Medical College, Thanjavur",Govt,MS OPHTHALMOLOGY,TN GC: Govt Quota,1090,50000,52450,53540,54640,2 years,4000000
Tamil Nadu,"Thanjavur Medical College, Thanjavur",Govt,MS ORTHOPAEDICS,TN GC: Govt Quota,1090,50000,52450,53540,54640,2 years,4000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MD ANAESTHESIOLOGY,Kar PC: Govt Quota-Open,790,783858,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MD ANAESTHESIOLOGY,Kar PC: Pvt Seats,790,1388744,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MD COMMUNITY MEDICINE,Kar PC: Govt Quota-Open,790,207777,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MD COMMUNITY MEDICINE,Kar PC: Others (Inst Quota),790,0,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MD COMMUNITY MEDICINE,Kar PC: Pvt Seats,790,359003,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MD DERMATOLOGY,Kar PC: Govt Quota-Open,790,783858,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MD DERMATOLOGY,Kar PC: NRI Quota,790,11015750,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MD DERMATOLOGY,Kar PC: Others (Inst Quota),790,11015750,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MD DERMATOLOGY,Kar PC: Pvt Seats,790,1388744,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MD EMERGENCY MEDICINE,Kar PC: Govt Quota-Open,790,783858,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MD EMERGENCY MEDICINE,Kar PC: Pvt Seats,790,1388744,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MD GENERAL MEDICINE,Kar PC: Govt Quota-Open,790,783858,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MD GENERAL MEDICINE,Kar PC: NRI Quota,790,9015750,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MD GENERAL MEDICINE,Kar PC: Others (Inst Quota),790,9015750,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MD GENERAL MEDICINE,Kar PC: Pvt Seats,790,1388744,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MD MICROBIOLOGY,Kar PC: Govt Quota-Open,790,207777,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MD PAEDIATRICS,Kar PC: Govt Quota-Open,790,783858,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MD PAEDIATRICS,Kar PC: NRI Quota,790,7015750,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MD PAEDIATRICS,Kar PC: Others (Inst Quota),790,7015750,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MD PAEDIATRICS,Kar PC: Pvt Seats,790,1388744,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MD PATHOLOGY,Kar PC: Govt Quota-Open,790,207777,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MD PATHOLOGY,Kar PC: NRI Quota,790,315750,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MD PATHOLOGY,Kar PC: Others (Inst Quota),790,315750,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MD PATHOLOGY,Kar PC: Pvt Seats,790,359003,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MD PHARMACOLOGY,Kar PC: Govt Quota-Open,790,207777,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MD PSYCHIATRY,Kar PC: Govt Quota-Open,790,783858,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MD PSYCHIATRY,Kar PC: Pvt Seats,790,1388744,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MD PULMONARY MEDICINE,Kar PC: Govt Quota-Open,790,783858,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MD PULMONARY MEDICINE,Kar PC: Pvt Seats,790,1388744,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MD RADIODIAGNOSIS,Kar PC: Govt Quota-Open,790,783858,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MD RADIODIAGNOSIS,Kar PC: NRI Quota,790,11015750,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MD RADIODIAGNOSIS,Kar PC: Others (Inst Quota),790,11015750,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MD RADIODIAGNOSIS,Kar PC: Pvt Seats,790,1388744,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MS ENT,Kar PC: Govt Quota-Open,790,783858,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MS ENT,Kar PC: Pvt Seats,790,1388744,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MS GENERAL SURGERY,Kar PC: Govt Quota-Open,790,783858,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MS GENERAL SURGERY,Kar PC: NRI Quota,790,7015750,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MS GENERAL SURGERY,Kar PC: Others (Inst Quota),790,7015750,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MS GENERAL SURGERY,Kar PC: Pvt Seats,790,1388744,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MS OBG,Kar PC: Govt Quota-Open,790,783858,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MS OBG,Kar PC: NRI Quota,790,9015750,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MS OBG,Kar PC: Others (Inst Quota),790,9015750,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MS OBG,Kar PC: Pvt Seats,790,1388744,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MS OPHTHALMOLOGY,Kar PC: Govt Quota-Open,790,783858,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MS OPHTHALMOLOGY,Kar PC: Others (Inst Quota),790,6515750,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MS OPHTHALMOLOGY,Kar PC: Pvt Seats,790,1388744,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MS ORTHOPAEDICS,Kar PC: Govt Quota-Open,790,783858,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MS ORTHOPAEDICS,Kar PC: NRI Quota,790,7515750,35000,40000,45000,1 years,5000000
Karnataka,"The Oxford Medical College, Hospital & Research Centre, Bangalore",Private,MS ORTHOPAEDICS,Kar PC: Others (Inst Quota),790,7515750,35000,40000,45000,1 years,5000000
