Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4,CR 2024 5,CR 2025 1,CR 2025 2,CR 2025 3,CR 2025 4
BHU,EWS,Uttar Pradesh,"IMS(BHU), Varanasi",PAEDIATRICS,"48,226","112,054",0,0,2424,26759(1),,,,,,,,,,,,,
DNB Post MBBS,GEN,Uttar Pradesh,"Maharshi Vishwamitra, Ghazipur",DNBANAESTHESIOLOGY,125000,110646,0,0,330,26766(1),,,,,,,,,,,,,
NBE Diploma,GEN,West Bengal,"Bhagirathi Neotia WCCC, Kolkata",DCH(NBEMS),125000,"45,071",0,0,125,26783(2),,,,,,,,,,,,,
DNB Post MBBS,GEN,Karnataka,"SriSathyaSai Inst, Bangalore",DNBANAESTHESIOLOGY,125000,"50,000",0,0,330,26786(2),,,,,,,,,,,,,
DNB Post MBBS,OBC,Jammu and Kashmir,"Govt Med Coll Hosp, Anantnag",DNBOPHTHALMOLOGY,125000,59500,0,0,363,26794(1),,,,,,,,,,,,,
NBE Diploma,OBC,Jammu and Kashmir,"Govt Hosp, Gandhi Nagar, JK",DGO(NBEMS),125000,48000,0,0,160,26795(1),,,,,,,,,,,,,
DNB Post MBBS,GEN,Chhattisgarh,"VYIMS, Raipur",DNBORTHOPAEDICS,125000,"67,500",0,0,200,26797(2),,,,,,,,,,,,,
AIQ,OBC,Maharashtra,"VMMC, Solapur",PATHOLOGY,"157,100",93559,1,5000000,763,26800(1),,,,,,,,,,,,,
AIQ,OBC,West Bengal,"RG Kar Med Coll, Kolkata",PMR,"12,000",61634,3,"3,000,000",1663,26802(1),,,,,,,,,,,,,
DNB Post MBBS,GEN,Tamil Nadu,"Dr Rangarajan Mem Hosp,Chennai",DNBANAESTHESIOLOGY,125000,54000,0,0,201,26806(5),,,,,,,,,,,,,
DNB Post MBBS,GEN,Karnataka,"Bhagwan MahaveerJain,Bangalore",DNBANAESTHESIOLOGY,125000,56250,0,0,470,26815(6),,,,,,,,,,,,,
AIQ,ST,Haryana,"Pt BD Sharma, Rohtak",GENERAL SURGERY,"125,000","104,346",0,0,2080,26818(1),,,,,,,,,,,,,
DNB Post MBBS,GEN,Odisha,"Vikash Multispec Hosp,Bargarh",DNBEMERGENCY MEDICINE,125000,"70,686",0,0,330,26820(2),,,,,,,,,,,,,
AIQ,GEN,Andhra Pradesh,"Guntur Med Coll, Guntur",DPM (Psychiatry),"25,000",60823,0,0,1170,26825(1),,,,,,,,,,,,,
NBE Diploma,GEN,Telangana,"Suraksha Wom&Child Hosp, Kompally",DCH(NBEMS),125000,"40,000",0,0,Info Not Available,26834(2),,,,,,,,,,,,,
DNB Post MBBS,GEN,Maharashtra,"Wockhardt Hospitals, Thane, MH",DNBANAESTHESIOLOGY,125000,75000,0,0,350,26837(4),,,,,,,,,,,,,
AIQ,ST,Karnataka,"Mandya IMS, Mandya",PAEDIATRICS,"123,400",56250,1,"5,000,000",910,26839(1),,,,,,,,,,,,,
AIQ,GEN,Uttar Pradesh,"Govt IMS, Kasna",PATHOLOGY,"35,000","110,646",2,"4,000,000",500,26853(1),,,,,,,,,,,,,
DNB Post MBBS,GEN,Karnataka,"Manipal Hospital,Ambalipura,BLR",DNBANAESTHESIOLOGY,125000,"56,250",0,0,214,26856(4),,,,,,,,,,,,,
DNB Post MBBS,GEN,Kerala,"KozhikodeDistCo-op,Eranhipalam",DNBORTHOPAEDICS,125000,53000,0,0,175,26859(2),,,,,,,,,,,,,
DNB Post MBBS,OBC,Bihar,"SriKrishna MedColl,Muzaffarpur",DNBOPHTHALMOLOGY,125000,82000,2,"2,500,000",987,26874(1),,,,,,,,,,,,,
NBE Diploma,OBC,Rajasthan,"Govt Dist Saadat Hosp, Tonk",DGO(NBEMS),125000,62388,0,0,Info Not Available,26885(1),,,,,,,,,,,,,
AIQ,SC,Maharashtra,"GovtMedColl,ChhatrapatiSambhajiNgr",OPHTHALMOLOGY,"157,100",93559,1,5000000,1177,26888(1),,,,,,,,,,,,,
NBE Diploma,EWS,Pondicherry,"RG Govt Wom&Child,Pondicherry",DCH(NBEMS),125000,43000,0,0,700,26894(1),,,,,,,,,,,,,
DNB Post MBBS,GEN,Uttar Pradesh,"Apollomedics SS Hosp, Lucknow",DNBFAMILY MEDICINE,125000,80000,0,0,300,26902(2),,,,,,,,,,,,,
AIQ,GEN,West Bengal,"IPGMER, Kolkata",SPM,"12,000",61634,3,"3,000,000",2300,26905(1),,,,,,,,,,,,,
DNB Post MBBS,GEN,Rajasthan,"Gurukripa Hospital, Sikar",DNBORTHOPAEDICS,125000,"53,000",0,0,Info Not Available,26925(1),,,,,,,,,,,,,
DNB Post MBBS,GEN,Kerala,"IQRAA, Kozhikode",DNBORTHOPAEDICS,125000,57876,0,0,510,26928(3),,,,,,,,,,,,,
DNB Post MBBS,GEN,Delhi,"Venkateshwar Hospital, Delhi",DNBANAESTHESIOLOGY,125000,60000,0,0,305,26932(2),,,,,,,,,,,,,
AIQ,OBC,Delhi,"VMMC, Delhi",PHARMACOLOGY,"15,000","120,965",1,2000000,1550,26934(1),,,,,,,,,,,,,
NBE Diploma,GEN,Jammu and Kashmir,"Sher-I-Kashmir, Bemina",DLO(NBEMS),125000,75000,0,0,272,26949(1),,,,,,,,,,,,,
AIQ,GEN,Gujarat,"MP Shah, Jamnagar",PHARMACOLOGY,"30,000",100800,0,0,1250,26957(1),,,,,,,,,,,,,
NBE Diploma,OBC,Haryana,"General Hospital, Panchkula",DCH(NBEMS),125000,104346,0,0,300,26963(1),,,,,,,,,,,,,
AIQ,ST,Andhra Pradesh,"Guntur Med Coll, Guntur",GENERAL SURGERY,"30,000",60823,0,0,1170,26971(1),,,,,,,,,,,,,
DNB Post MBBS,GEN,Uttar Pradesh,"Yatharth SS, Omega 1,GreatrNoida",DNBANAESTHESIOLOGY,125000,80000,0,0,400,26984(4),,,,,,,,,,,,,
AIQ,GEN,Tamil Nadu,"Madras Med Coll, Chennai",SPM,"50,000","54,025",2,"4,000,000",7285,27003(4),,,,,,,,,,,,,
DNB Post MBBS,GEN,Karnataka,"St Martha's Hosp, Bangalore",DNBANAESTHESIOLOGY,125000,"56,250",0,0,504,27007(4),,,,,,,,,,,,,
AIQ,EWS,Assam,"Fakhruddin Ali Ahmed, Barpeta",ANAESTHESIOLOGY,"27,300","55,200",2,"2,000,000",470,27010(1),,,,,,,,,,,,,
AIQ,GEN,Karnataka,"ESIC Med Coll,Gulbarga",PATHOLOGY,"250,000","114,016",2,"1,000,000",480,27011(1),,,,,,,,,,,,,
NBE Diploma,GEN,Tamil Nadu,"CSI MissionHosp,Kanyakumari, TN",DGO(NBEMS),125000,"50,000",0,0,412,27014(2),,,,,,,,,,,,,
AIQ,ST,Kerala,"Medical College, Trivandrum",OBG,"69,470",57876,1,"5,000,000",2126,27021(1),,,,,,,,,,,,,
AIQ,GEN,Kerala,"Govt of Med Sci, Pariyaram",SPM,"69,470",57876,1,"5,000,000",1752,27022(1),,,,,,,,,,,,,
DNB Post MBBS,GEN,Andhra Pradesh,"SriSathyaSai Inst, Anantapur",DNBANAESTHESIOLOGY,125000,"60,823",0,0,300,27024(2),,,,,,,,,,,,,
DNB Post MBBS,GEN,Kerala,"Apollo Adlux Hosp, Angamaly,KER",DNBORTHOPAEDICS,125000,60000,0,0,300,27025(2),,,,,,,,,,,,,
DNB Post MBBS,GEN,Uttar Pradesh,"Fortis Hospital, Noida",DNBANAESTHESIOLOGY,125000,"63,000",0,0,332,27026(2),,,,,,,,,,,,,
AIQ,SC,Bihar,"Patna Med Coll, Patna",GENERAL SURGERY,"9,000",82000,2,"2,500,000",1748,27032(1),,,,,,,,,,,,,
NBE Diploma,GEN,Maharashtra,"KJ Somaiya MedColl Hosp,Mumbai",DLO(NBEMS),125000,86629,0,0,520,27033(2),,,,,,,,,,,,,
AIQ,OBC,Jharkhand,"Rajendra IMS, Ranchi",SPM,1550,"100,770",3,"3,000,000",1754,27041(1),,,,,,,,,,,,,
NBE Diploma,GEN,West Bengal,"Suri Sadar Hospital, Birbhum",DLO(NBEMS),125000,61634,0,0,766,27053(1),,,,,,,,,,,,,
NBE Diploma,OBC,Uttar Pradesh,"Manayawar Kanshi Ram,Kanpur Nagar",DGO(NBEMS),125000,70000,0,0,100,27055(1),,,,,,,,,,,,,
AIQ,EWS,Tamil Nadu,"Stanley Med Coll, Chennai",PSYCHIATRY,"50,000","54,025",2,"4,000,000",1661,27060(1),,,,,,,,,,,,,
AIQ,SC,Assam,"Gauhati Med Coll, Guwahati",OBG,"27,300","55,200",2,"2,000,000",2185,27064(2),,,,,,,,,,,,,
AIQ,SC,Goa,"Goa Med Coll, Panaji",TBRD,"122,522","80,000",1,"5,000,000",1160,27067(1),,,,,,,,,,,,,
AIQ,ST,Telangana,"Osmania Med Coll, Hyderabad",OBG,"15,000",67032,1,2000000,4800,27069(3),,,,,,,,,,,,,
NBE Diploma,GEN,Gujarat,"ShethVadilalGenHosp,Ahmedabad",DLO(NBEMS),125000,75600,0,0,500,27078(1),,,,,,,,,,,,,
NBE Diploma,OBC,Gujarat,"GMERS MedColl Hosp,Mehsana",DTBCD(NBEMS),125000,75600,0,0,Info Not Available,27080(1),,,,,,,,,,,,,
AIQ,SC,Karnataka,"Bangalore Med Coll, Bangalore",ENT,"123,400",56250,1,"5,000,000",1993,27090(1),,,,,,,,,,,,,
AIQ,ST,Gujarat,"Govt Med Coll, Surat",PAEDIATRICS,"30,000",100800,1,"4,000,000",1150,27092(1),,,,,,,,,,,,,
MNG,GEN,Karnataka,"SDU Med Coll, Kolar",GENERAL MEDICINE,"3,500,000",50000,1,"1,980,000",1100,27098(10),,,,,,,,,,,,,
DNB Post MBBS,GEN,Haryana,"QRG Medicare, Faridabad",DNBANAESTHESIOLOGY,125000,70000,0,0,325,27103(2),,,,,,,,,,,,,
AIQ,EWS,Jammu and Kashmir,"Govt Med Coll, Srinagar",ANAESTHESIOLOGY,"32,500",63240,0,0,3120,27112(2),,,,,,,,,,,,,
DNB Post MBBS,GEN,Karnataka,"St Philomena's Hosp,Bangalore",DNBFAMILY MEDICINE,125000,56250,0,0,371,27113(2),,,,,,,,,,,,,
AIQ,SC,Telangana,"Osmania Med Coll, Hyderabad",ORTHOPAEDICS,"15,000",67032,1,2000000,4800,27132(1),,,,,,,,,,,,,
DNB Post MBBS,GEN,Karnataka,"Aster Hospital,Whitefield,BLR",DNBANAESTHESIOLOGY,125000,56250,0,0,343,27133(4),,,,,,,,,,,,,
DNB Post MBBS,GEN,West Bengal,"The Mission Hosp, Durgapur, WB",DNBORTHOPAEDICS,125000,61634,0,0,499,27134(3),,,,,,,,,,,,,
NBE Diploma,EWS,Bihar,"Central SS Hosp, Patna",DGO(NBEMS),125000,82000,0,0,Info Not Available,27135(1),,,,,,,,,,,,,
AIQ,OBC,Tamil Nadu,"Govt. Mohan Kumaramangalam, Salem",PATHOLOGY,"50,000","54,025",2,"4,000,000",1642,27137(1),,,,,,,,,,,,,
AIQ,ST,Madhya Pradesh,"Gandhi Med Coll, Bhopal",PAEDIATRICS,"101,500",75444,1,"1,000,000",1135,27140(1),,,,,,,,,,,,,
AIQ,SC,Jammu and Kashmir,"Govt Med Coll, Srinagar",GENERAL SURGERY,"32,500",63240,0,0,3120,27144(2),,,,,,,,,,,,,
AIQ,ST,Tamil Nadu,Govt Theni Med Coll,GENERAL MEDICINE,"50,000","54,025",2,"4,000,000",940,27145(1),,,,,,,,,,,,,
NBE Diploma,GEN,Madhya Pradesh,"Jabalpur Hosp & Res Center, MP",DGO(NBEMS),125000,"45,000",0,0,300,27149(2),,,,,,,,,,,,,
AIQ,SC,Maharashtra,"SRTT, Ambajogai",OPHTHALMOLOGY,"157,100",93559,1,5000000,518,27150(1),,,,,,,,,,,,,
IP,EWS,Delhi,"ABVIMS (Dr RML Hosp), Delhi",ANAESTHESIOLOGY,51000,136008,1,2000000,1626,27160(2),,,,,,,,,,,,,
AIQ,SC,Bihar,"Sri Krishna, Muzzafarpur",OBG,"9,000",82000,2,"2,500,000",610,27163(1),,,,,,,,,,,,,
DNB Post MBBS,GEN,Uttar Pradesh,"Autonomous State MC, Ayodhya",DNBANAESTHESIOLOGY,125000,110646,0,0,500,27167(1),,,,,,,,,,,,,
DNB Post MBBS,SC,Jammu and Kashmir,"District Hospital,Udhampur, J&K",DNBGENERAL MEDICINE,125000,48000,0,0,200,27175(1),,,,,,,,,,,,,
NBE Diploma,GEN,West Bengal,"NarayanaMultiSpecHosp,Howrah,WB",DCH(NBEMS),125000,61634,0,0,400,27179(2),,,,,,,,,,,,,
AIQ,SC,Tamil Nadu,"Govt Med Coll & ESI,Coimbatore",EMERGENCY MEDICINE,"50,000","54,025",2,"4,000,000",300,27182(1),,,,,,,,,,,,,
NBE Diploma,GEN,Uttar Pradesh,"Charak Hosp & RC, Lucknow",DCH(NBEMS),125000,56100,0,0,Info Not Available,27184(2),,,,,,,,,,,,,
DNB Post MBBS,GEN,Haryana,"Asian IMS, Faridabad",DNBANAESTHESIOLOGY,125000,58100,0,0,425,27187(4),,,,,,,,,,,,,
AIQ,ST,Kerala,"Govt Med Coll, Thrissur",PAEDIATRICS,"69,470",57876,1,"5,000,000",1400,27195(1),,,,,,,,,,,,,
AIQ,GEN,West Bengal,"Govt. Med College, Kolkata",DORTHO,"12,000",61634,2,"2,000,000",2668,27216(2),,,,,,,,,,,,,
DNB Post MBBS,GEN,Karnataka,"Manipal Hosp, Whitefield",DNBANAESTHESIOLOGY,125000,"56,250",0,0,162,27219(4),,,,,,,,,,,,,
DNB Post MBBS,GEN,Karnataka,"Sahyadri Narayana Hosp,Shimoga",DNBORTHOPAEDICS,125000,56250,0,0,228,27220(2),,,,,,,,,,,,,
NBE Diploma,GEN,Uttar Pradesh,"BCM Hosp, Khairabad, Sitapur",DGO(NBEMS),125000,56100,0,0,190,27224(2),,,,,,,,,,,,,
AIQ,SC,Maharashtra,"Govt Med Coll, Latur",GENERAL SURGERY,"157,100",93559,1,5000000,750,27229(1),,,,,,,,,,,,,
AIQ,GEN,Rajasthan,"RNT, Udaipur",SPM,"14,093","87,216",2,2500000,2206,27233(1),,,,,,,,,,,,,
MNG,GEN,Andhra Pradesh,"GITAM IMS, Vizag",GENERAL MEDICINE,"3,300,000",44075,0,0,780,27241(2),,,,,,,,,,,,,
DNB Post MBBS,GEN,Maharashtra,"DrHedgewarRugnalaya,Aurangabad",DNBANAESTHESIOLOGY,125000,"81,000",0,0,500,27242(2),,,,,,,,,,,,,
AIQ,ST,Andhra Pradesh,"SV Med Coll, Tirupati",PAEDIATRICS,"30,000",60823,0,0,940,27244(1),,,,,,,,,,,,,
MNG,GEN,Tamil Nadu,"SRM Med Coll, Kancheepuram",GENERAL MEDICINE,"4,000,000",52451,0,0,1590,27247(16),,,,,,,,,,,,,
NBE Diploma,GEN,Tamil Nadu,"Sinduja Hospital, Manapparai",DCH(NBEMS),125000,48000,0,0,150,27250(2),,,,,,,,,,,,,
AIQ,SC,Maharashtra,"Govt Med Coll, Gondia",GENERAL SURGERY,"157,100",93559,1,5000000,500,27251(1),,,,,,,,,,,,,
AIQ,GEN,Rajasthan,"SNMC, Jodhpur",ANATOMY,"14,093","87,216",2,2500000,3101,27253(1),,,,,,,,,,,,,
DNB Post MBBS,GEN,Kerala,"SP Fort Hospital, Trivandrum",DNBORTHOPAEDICS,125000,57876,0,0,106,27257(4),,,,,,,,,,,,,
DNB Post MBBS,GEN,Karnataka,"NarayanaHrudyalaya,Bommasandra",DNBFAMILY MEDICINE,125000,56250,0,0,2000,27260(2),,,,,,,,,,,,,
AIQ,OBC,Uttar Pradesh,"KGMU, Lucknow",PATHOLOGY,"54,700",126725,2,"4,000,000",4500,27264(3),,,,,,,,,,,,,
DNB Post MBBS,GEN,Tamil Nadu,"Naruvi Hospitals, Vellore, TN",DNBANAESTHESIOLOGY,125000,48000,0,0,475,27269(3),,,,,,,,,,,,,
AIQ,GEN,Delhi,"VMMC, Delhi",FORENSIC MEDICINE,"15,000","120,965",1,2000000,1550,27271(2),,,,,,,,,,,,,
DNB Post MBBS,GEN,Kerala,"Almadeena IMS, Malappuram",DNBORTHOPAEDICS,125000,57750,0,0,230,27276(2),,,,,,,,,,,,,
AIQ,SC,Maharashtra,"Grant Med Coll, Mumbai",ANAESTHESIOLOGY,"157,100",93559,1,5000000,2844,27278(2),,,,,,,,,,,,,
NBE Diploma,OBC,Bihar,"AmarShaheedJagdeoPrasadSadar,Jehanabad",DCH(NBEMS),125000,82000,2,"2,500,000",Info Not Available,27286(1),,,,,,,,,,,,,
AIQ,EWS,Maharashtra,"AIIPMR, Mumbai",PMR,"7,500","115,506",0,0,55,27291(1),,,,,,,,,,,,,
NBE Diploma,GEN,Karnataka,"Hindustan Aero Hosp, Bangalore",DGO(NBEMS),125000,"45,000",0,0,218,27295(2),,,,,,,,,,,,,
DNB Post MBBS,GEN,Andhra Pradesh,"RuralDevTrust,Bathalapalli,Anantapur",DNBORTHOPAEDICS,125000,"58,000",0,0,352,27296(2),,,,,,,,,,,,,
AIQ,SC,Tamil Nadu,"Madurai Med Coll, Madurai",ANAESTHESIOLOGY,"50,000","54,025",2,"4,000,000",3518,27299(2),,,,,,,,,,,,,
AIQ,EWS,Uttar Pradesh,"Govt Allopathic Med Coll,Banda",ANAESTHESIOLOGY,"24,000","110,646",2,"4,000,000",430,27300(1),,,,,,,,,,,,,
DNB Post MBBS,GEN,Uttar Pradesh,"Prakash Hosp & Trauma Cent, Mau",DNBORTHOPAEDICS,125000,56100,0,0,120,27301(2),,,,,,,,,,,,,
AIQ,SC,Andhra Pradesh,"Andhra Med Coll, Vizag",PSYCHIATRY,"30,000",60823,0,0,1030,27313(1),,,,,,,,,,,,,
MNG,GEN,Gujarat,"SBKS, Vadodara",OBG,"3,465,000","100,800",0,0,1340,27314(4),,,,,,,,,,,,,
AIQ,GEN,Uttar Pradesh,"MLN Med Coll, Allahabad",PATHOLOGY,"24,000","110,646",2,"4,000,000",Info Not Available,27328(2),,,,,,,,,,,,,
NBE Diploma,OBC,West Bengal,North 24 Parganas Dist Hosp,DCH(NBEMS),125000,61634,0,0,600,27332(1),,,,,,,,,,,,,
NBE Diploma,OBC,Karnataka,"District Hospital, Ballari",DGO(NBEMS),125000,"56,250",1,2000000,210,27333(1),,,,,,,,,,,,,
IP,ST,Delhi,"VMMC, Delhi",GENERAL MEDICINE,"15,000","120,965",1,2000000,1550,27343(1),,,,,,,,,,,,,
DNB Post MBBS,GEN,Uttar Pradesh,"PrakashHosp,Sec33,Noida,UP(Joint)",DNBORTHOPAEDICS,125000,50000,0,0,100,27344(2),,,,,,,,,,,,,
DNB Post MBBS,GEN,Delhi,"Jaipur Golden Hospital, Delhi",DNBFAMILY MEDICINE,125000,70000,0,0,242,27346(4),,,,,,,,,,,,,
AIQ,SC,Uttar Pradesh,"SN Med Coll, Agra",GENERAL SURGERY,"24,000","110,646",2,"4,000,000",976,27356(2),,,,,,,,,,,,,
AIQ,GEN,Rajasthan,"Govt Med Coll, Kota",PATHOLOGY,"14,093","87,216",2,5000000,2581,27358(3),,,,,,,,,,,,,
AIQ,GEN,Maharashtra,"Seth GS, Mumbai",SPM,"157,100",93559,1,5000000,2250,27364(6),,,,,,,,,,,,,
DNB Post MBBS,GEN,Delhi,"Hindu Rao Hospital, Delhi",DNBPATHOLOGY,125000,139680,1,"2,000,000",980,27365(2),,,,,,,,,,,,,
NBE Diploma,GEN,Haryana,"Civil Hospital, Ambala Cantt",DLO(NBEMS),125000,104346,0,0,Info Not Available,27366(1),,,,,,,,,,,,,
DNB Post MBBS,GEN,Kerala,"Mar Sleeva Medicity, Kottayam",DNBFAMILY MEDICINE,125000,60000,0,0,648,27373(2),,,,,,,,,,,,,
NBE Diploma,GEN,West Bengal,"NarayanaMultiSpecHosp,Howrah,WB",DGO(NBEMS),125000,61634,0,0,400,27375(2),,,,,,,,,,,,,
DNB Post MBBS,GEN,West Bengal,"Hiramani Memorial Hosp, Krishnagar",DNBORTHOPAEDICS,125000,"48,000",0,0,120,27377(3),,,,,,,,,,,,,
DNB Post MBBS,GEN,Maharashtra,"Sahyadri SS Hosp, Karve Road",DNBANAESTHESIOLOGY,125000,89000,0,0,225,27378(3),,,,,,,,,,,,,
DNB Post MBBS,GEN,Jharkhand,"Tata Main Hospital, Jamshedpur",DNBANAESTHESIOLOGY,125000,52000,0,0,983,27379(15),,,,,,,,,,,,,
AIQ,GEN,West Bengal,Burdwan Medical College,PATHOLOGY,"12,000",61634,3,"3,000,000",1099,27384(1),,,,,,,,,,,,,
NBE Diploma,GEN,Tamil Nadu,"SyedAmmalHosp,Ramanathapuram,TN",DCH(NBEMS),125000,45000,0,0,15,27385(2),,,,,,,,,,,,,
DNB Post MBBS,GEN,Tamil Nadu,"VHS and Med Centre, Chennai",DNBANAESTHESIOLOGY,125000,52451,0,0,525,27393(2),,,,,,,,,,,,,
NBE Diploma,OBC,Madhya Pradesh,"District Hosp,LaxmiganjGuna,MP",DCH(NBEMS),125000,75444,3,"2,000,000",Info Not Available,27397(1),,,,,,,,,,,,,
DNB Post MBBS,EWS,Kerala,"District Hospital, Palakkad",DNBORTHOPAEDICS,125000,57876,0,0,544,27419(1),,,,,,,,,,,,,
DNB Post MBBS,GEN,Tamil Nadu,"Meenakshi Hospital, Tanjore",DNBANAESTHESIOLOGY,125000,48000,0,0,200,27421(2),,,,,,,,,,,,,
AIQ,SC,Odisha,"VIMSAR, Burla",GENERAL SURGERY,"35,000",73042,2,"5,509,464",1071,27424(2),,,,,,,,,,,,,
DNB Post MBBS,GEN,Pondicherry,"IG GovtGenHosp&PGI,Pondicherry",DNBFAMILY MEDICINE,125000,43000,0,0,626,27425(2),,,,,,,,,,,,,
NBE Diploma,GEN,Rajasthan,"Dhayal Hosp&RC, Sikar,Rajasthan",DCH(NBEMS),125000,"35,000",0,0,100,27428(2),,,,,,,,,,,,,
AIQ,SC,Karnataka,"SDS TB Research, Bangalore",TBRD,"123,400",56250,1,"5,000,000",470,27439(1),,,,,,,,,,,,,
DNB Post MBBS,GEN,West Bengal,"Healthworld Hospital, Durgapur",DNBORTHOPAEDICS,125000,61635,0,0,300,27442(2),,,,,,,,,,,,,
DNB Post MBBS,GEN,Karnataka,"KLE Cent Hosp & MRC, Belagavi",DNBORTHOPAEDICS,125000,"56,250",0,0,500,27443(2),,,,,,,,,,,,,
DNB Post MBBS,GEN,Uttar Pradesh,"Vivekananda Polyclinic,Lucknow",DNBANAESTHESIOLOGY,125000,61100,0,0,350,27445(2),,,,,,,,,,,,,
NBE Diploma,GEN,Andhra Pradesh,"Rich Hospital, Nellore",DCH(NBEMS),125000,"60,823",0,0,100,27447(2),,,,,,,,,,,,,
DNB Post MBBS,GEN,Karnataka,"KLE Cent Hosp & MRC, Belagavi",DNBFAMILY MEDICINE,125000,"56,250",0,0,500,27450(1),,,,,,,,,,,,,
AIQ,EWS,Assam,"Tezpur Med Coll, Tezpur",ANAESTHESIOLOGY,"27,300","55,200",2,"2,000,000",500,27451(1),,,,,,,,,,,,,
NBE Diploma,GEN,Rajasthan,"CKRD Memorial Hosp,Jhunjhunu",DGO(NBEMS),125000,"60,375",0,0,Info Not Available,27452(2),,,,,,,,,,,,,
NBE Diploma,GEN,Rajasthan,"JLN Govt Hosp, Nagaur",DCH(NBEMS),125000,62388,0,0,Info Not Available,27456(2),,,,,,,,,,,,,
DNB Post MBBS,GEN,Karnataka,"St Johns Med Coll, Bangalore",DNBPALLIATIVE MEDICINE,125000,"45,000",0,0,1720,27458(2),,,,,,,,,,,,,
IP,ST,Delhi,"VMMC, Delhi",RADIO DIAGNOSIS,"15,000","120,965",1,2000000,1550,27461(1),,,,,,,,,,,,,
DNB Post MBBS,ST,West Bengal,"Coll of Med & JNM Hosp, Nadia",DNBDERMATOLOGY,125000,61635,0,0,550,27472(1),,,,,,,,,,,,,
DNB Post MBBS,OBC,Pondicherry,"IG GovtGenHosp&PGI,Pondicherry",DNBFAMILY MEDICINE,125000,43000,0,0,626,27473(1),,,,,,,,,,,,,
AIQ,SC,West Bengal,"Govt. Med College, Kolkata",OPHTHALMOLOGY,"12,000",61634,3,"3,000,000",2668,27476(1),,,,,,,,,,,,,
AIQ,ST,Assam,"Assam Med Coll, Dibrugarh",OBG,"27,300","55,200",2,"2,000,000",1365,27478(1),,,,,,,,,,,,,
NBE Diploma,OBC,Gujarat,"GMERS MedColl Hosp,Patan",DTBCD(NBEMS),125000,75600,0,0,723,27487(1),,,,,,,,,,,,,
AIQ,SC,Karnataka,"Koppal Inst of MS, Koppal",GENERAL SURGERY,"123,400",56250,1,"5,000,000",Info Not Available,27488(1),,,,,,,,,,,,,
DNB Post MBBS,GEN,Uttar Pradesh,"Vardhman Trauma &LC, Mzfrngr,UP",DNBORTHOPAEDICS,125000,55000,0,0,102,27489(3),,,,,,,,,,,,,
AIQ,SC,Assam,"Tezpur Med Coll, Tezpur",ORTHOPAEDICS,"27,300","55,200",2,"2,000,000",500,27492(1),,,,,,,,,,,,,
AIQ,GEN,Maharashtra,"HBT & RN Cooper, Mumbai",PHARMACOLOGY,"157,100",93559,1,5000000,940,27493(3),,,,,,,,,,,,,
AIQ,ST,Assam,"Lokopriya (LGBRIMH),Tezpur",PSYCHIATRY,"50,000",104346,2,"500,000",336,27498(1),,,,,,,,,,,,,
DNB Post MBBS,EWS,Delhi,"Dr Baba Saheb Ambedkar, Delhi",DNBFAMILY MEDICINE,125000,126927,1,"2,000,000",500,27499(1),,,,,,,,,,,,,
NBE Diploma,GEN,Uttar Pradesh,"Apex Hospital, Moradabad, UP",DGO(NBEMS),125000,"35,000",0,0,100,27500(2),,,,,,,,,,,,,
AIQ,SC,Maharashtra,"Govt Med Coll, Miraj",OPHTHALMOLOGY,"157,100",93559,1,5000000,725,27504(1),,,,,,,,,,,,,
NBE Diploma,GEN,Rajasthan,"Govt Dist Hosp, Sri Ganganagar",DO(NBEMS),125000,62388,0,0,Info Not Available,27515(1),,,,,,,,,,,,,
DNB Post MBBS,GEN,Kerala,"Aster Medcity, Kochi",DNBORTHOPAEDICS,125000,57876,0,0,500,27517(4),,,,,,,,,,,,,
AIQ,ST,Madhya Pradesh,"NSC Bose Med Coll, Jabalpur",GENERAL SURGERY,"101,500",75444,1,"1,000,000",1150,27520(1),,,,,,,,,,,,,
AIQ,OBC,Karnataka,"Shri Atal Bihari Vajpayee, BLR",PATHOLOGY,"68,400",56250,1,"5,000,000",956,27538(1),,,,,,,,,,,,,
AIQ,SC,Andhra Pradesh,"Kurnool Med Coll, Kurnool",OPHTHALMOLOGY,"30,000",60823,0,0,1150,27545(1),,,,,,,,,,,,,
DNB Post MBBS,GEN,Karnataka,"People Tree Hosp, Bangalore",DNBORTHOPAEDICS,125000,"40,000",0,0,200,27550(2),,,,,,,,,,,,,
NBE Diploma,GEN,Andhra Pradesh,"St. Josephs Gen Hosp, Guntur",DCH(NBEMS),125000,60823,0,0,Info Not Available,27554(2),,,,,,,,,,,,,
DNB Post MBBS,GEN,Telangana,"Udai Omni Hospital, Hyderabad",DNBORTHOPAEDICS,125000,"50,686",0,0,150,27556(2),,,,,,,,,,,,,
DNB Post MBBS,GEN,Karnataka,"Gleneagles BGS Hospital, Kengeri",DNBANAESTHESIOLOGY,125000,56250,0,0,450,27558(4),,,,,,,,,,,,,
